# material: CdSe
# radius_nm: 5.25
# wavelength_nm, intensity_au
300.0000,0.0318
301.0018,0.0083
302.0036,0.0000
303.0055,0.0029
304.0073,0.0000
305.0091,0.0000
306.0109,0.0000
307.0128,0.0000
308.0146,0.0077
309.0164,0.0000
310.0182,0.0000
311.0200,0.0000
312.0219,0.0592
313.0237,0.0000
314.0255,0.0000
315.0273,0.0000
316.0291,0.0152
317.0310,0.0267
318.0328,0.0000
319.0346,0.0256
320.0364,0.0148
321.0383,0.0000
322.0401,0.0000
323.0419,0.0036
324.0437,0.0175
325.0455,0.0079
326.0474,0.0000
327.0492,0.0000
328.0510,0.0396
329.0528,0.0050
330.0546,0.0174
331.0565,0.0108
332.0583,0.0055
333.0601,0.0022
334.0619,0.0179
335.0638,0.0144
336.0656,0.0053
337.0674,0.0000
338.0692,0.0077
339.0710,0.0000
340.0729,0.0000
341.0747,0.0536
342.0765,0.0000
343.0783,0.0192
344.0801,0.0000
345.0820,0.0026
346.0838,0.0514
347.0856,0.0000
348.0874,0.0000
349.0893,0.0000
350.0911,0.0000
351.0929,0.0177
352.0947,0.0000
353.0965,0.0131
354.0984,0.0000
355.1002,0.0000
356.1020,0.0000
357.1038,0.0000
358.1056,0.0304
359.1075,0.0000
360.1093,0.0000
361.1111,0.0083
362.1129,0.0000
363.1148,0.0000
364.1166,0.0408
365.1184,0.0000
366.1202,0.0000
367.1220,0.0000
368.1239,0.0142
369.1257,0.0092
370.1275,0.0000
371.1293,0.0000
372.1311,0.0000
373.1330,0.0150
374.1348,0.0000
375.1366,0.0404
376.1384,0.0000
377.1403,0.0000
378.1421,0.0000
379.1439,0.0000
380.1457,0.0000
381.1475,0.0000
382.1494,0.0000
383.1512,0.0000
384.1530,0.0139
385.1548,0.0000
386.1566,0.0000
387.1585,0.0000
388.1603,0.0199
389.1621,0.0043
390.1639,0.0000
391.1658,0.0000
392.1676,0.0000
393.1694,0.0000
394.1712,0.0261
395.1730,0.0106
396.1749,0.0000
397.1767,0.0000
398.1785,0.0000
399.1803,0.0000
400.1821,0.0092
401.1840,0.0000
402.1858,0.0416
403.1876,0.0250
404.1894,0.0262
405.1913,0.0134
406.1931,0.0000
407.1949,0.0120
408.1967,0.0000
409.1985,0.0326
410.2004,0.0081
411.2022,0.0052
412.2040,0.0025
413.2058,0.0348
414.2077,0.0000
415.2095,0.0368
416.2113,0.0000
417.2131,0.0000
418.2149,0.0000
419.2168,0.0000
420.2186,0.0131
421.2204,0.0000
422.2222,0.0034
423.2240,0.0227
424.2259,0.0000
425.2277,0.0000
426.2295,0.0000
427.2313,0.0000
428.2332,0.0515
429.2350,0.0156
430.2368,0.0000
431.2386,0.0000
432.2404,0.0000
433.2423,0.0026
434.2441,0.0000
435.2459,0.0106
436.2477,0.0000
437.2495,0.0000
438.2514,0.0074
439.2532,0.0000
440.2550,0.0146
441.2568,0.0000
442.2587,0.0000
443.2605,0.0022
444.2623,0.0000
445.2641,0.0139
446.2659,0.0000
447.2678,0.0370
448.2696,0.0214
449.2714,0.0000
450.2732,0.0000
451.2750,0.0000
452.2769,0.0000
453.2787,0.0365
454.2805,0.0000
455.2823,0.0187
456.2842,0.0000
457.2860,0.0000
458.2878,0.0000
459.2896,0.0221
460.2914,0.0062
461.2933,0.0000
462.2951,0.0325
463.2969,0.0000
