# material: CdTe
# radius_nm: 2.00
# wavelength_nm, intensity_au
300.0000,0.0017
301.0018,0.0000
302.0036,0.0054
303.0055,0.0134
304.0073,0.0043
305.0091,0.0000
306.0109,0.0000
307.0128,0.0000
308.0146,0.0000
309.0164,0.0063
310.0182,0.0084
311.0200,0.0196
312.0219,0.0000
313.0237,0.0000
314.0255,0.0311
315.0273,0.0000
316.0291,0.0006
317.0310,0.0000
318.0328,0.0227
319.0346,0.0234
320.0364,0.0223
321.0383,0.0005
322.0401,0.0000
323.0419,0.0385
324.0437,0.0171
325.0455,0.0000
326.0474,0.0285
327.0492,0.0000
328.0510,0.0282
329.0528,0.0296
330.0546,0.0000
331.0565,0.0116
332.0583,0.0156
333.0601,0.0523
334.0619,0.0000
335.0638,0.0287
336.0656,0.0003
337.0674,0.0000
338.0692,0.0000
339.0710,0.0000
340.0729,0.0000
341.0747,0.0062
342.0765,0.0192
343.0783,0.0048
344.0801,0.0000
345.0820,0.0000
346.0838,0.0000
347.0856,0.0043
348.0874,0.0222
349.0893,0.0054
350.0911,0.0000
351.0929,0.0000
352.0947,0.0033
353.0965,0.0225
354.0984,0.0260
355.1002,0.0355
356.1020,0.0026
357.1038,0.0153
358.1056,0.0000
359.1075,0.0086
360.1093,0.0000
361.1111,0.0000
362.1129,0.0606
363.1148,0.0061
364.1166,0.0000
365.1184,0.0082
366.1202,0.0000
367.1220,0.0000
368.1239,0.0421
369.1257,0.0213
370.1275,0.0069
371.1293,0.0000
372.1311,0.0000
373.1330,0.0308
374.1348,0.0061
375.1366,0.0000
376.1384,0.0484
377.1403,0.0037
378.1421,0.0069
379.1439,0.0217
380.1457,0.0093
381.1475,0.0149
382.1494,0.0000
383.1512,0.0000
384.1530,0.0056
385.1548,0.0286
386.1566,0.0000
387.1585,0.0000
388.1603,0.0244
389.1621,0.0000
390.1639,0.0000
391.1658,0.0000
392.1676,0.0000
393.1694,0.0000
394.1712,0.0000
395.1730,0.0046
396.1749,0.0045
397.1767,0.0232
398.1785,0.0368
399.1803,0.0302
400.1821,0.0183
401.1840,0.0000
402.1858,0.0000
403.1876,0.0004
404.1894,0.0117
405.1913,0.0164
406.1931,0.0125
407.1949,0.0000
408.1967,0.0157
409.1985,0.0252
410.2004,0.0176
411.2022,0.0000
412.2040,0.0000
413.2058,0.0000
414.2077,0.0000
415.2095,0.0051
416.2113,0.0104
417.2131,0.0000
418.2149,0.0000
419.2168,0.0049
420.2186,0.0000
421.2204,0.0087
422.2222,0.0000
423.2240,0.0000
424.2259,0.0011
425.2277,0.0078
426.2295,0.0000
427.2313,0.0000
428.2332,0.0094
429.2350,0.0000
430.2368,0.0000
431.2386,0.0000
432.2404,0.0000
433.2423,0.0000
434.2441,0.0000
435.2459,0.0333
436.2477,0.0000
437.2495,0.0000
438.2514,0.0426
439.2532,0.0082
440.2550,0.0000
441.2568,0.0000
442.2587,0.0086
443.2605,0.0339
444.2623,0.0000
445.2641,0.0000
446.2659,0.0000
447.2678,0.0021
448.2696,0.0000
449.2714,0.0000
450.2732,0.0000
451.2750,0.0215
452.2769,0.0000
453.2787,0.0079
454.2805,0.0000
455.2823,0.0026
456.2842,0.0000
457.2860,0.0000
458.2878,0.0442
459.2896,0.0186
460.2914,0.0000
461.2933,0.0640
462.2951,0.0000
463.2969,0.0233
464.2987,0.0000
465.3005,0.0000
466.3024,0.0000
467.3042,0.0051
468.3060,0.0011
469.3078,0.0000
470.3097,0.0218
471.3115,0.0000
472.3133,0.0065
473.3151,0.0164
474.3169,0.0000
475.3188,0.0000
476.3206,0.0011
477.3224,0.0126
478.3242,0.0284
479.3260,0.0000
480.3279,0.0000
481.3297,0.0000
482.3315,0.0066
483.3333,0.0000
484.3352,0.0000
485.3370,0.0000
486.3388,0.0110
487.3406,0.0000
488.3424,0.0000
489.3443,0.0086
490.3461,0.0000
491.3479,0.0000
492.3497,0.0000
493.3515,0.0241
494.3534,0.0000
495.3552,0.0000
496.3570,0.0000
497.3588,0.0000
498.3607,0.0000
499.3625,0.0019
500.3643,0.0000
501.3661,0.0000
502.3679,0.0000
503.3698,0.0000
504.3716,0.0012
505.3734,0.0061
506.3752,0.0000
507.3770,0.0152
508.3789,0.0153
509.3807,0.0195
510.3825,0.0060
511.3843,0.0127
512.3862,0.0437
513.3880,0.0000
514.3898,0.0000
515.3916,0.0000
516.3934,0.0351
517.3953,0.0354
518.3971,0.0000
519.3989,0.0000
520.4007,0.0000
521.4026,0.0245
522.4044,0.0000
523.4062,0.0000
524.4080,0.0434
525.4098,0.0062
526.4117,0.0091
527.4135,0.0000
528.4153,0.0093
529.4171,0.0000
530.4189,0.0000
531.4208,0.0021
532.4226,0.0000
533.4244,0.0000
534.4262,0.0000
535.4281,0.0000
536.4299,0.0000
537.4317,0.0000
538.4335,0.0000
539.4353,0.0029
540.4372,0.0000
541.4390,0.0000
542.4408,0.0013
543.4426,0.0000
544.4444,0.0000
545.4463,0.0000
546.4481,0.0137
547.4499,0.0000
548.4517,0.0013
549.4536,0.0000
550.4554,0.0000
551.4572,0.0230
552.4590,0.0106
553.4608,0.0226
554.4627,0.0066
555.4645,0.0079
556.4663,0.0000
557.4681,0.0000
558.4699,0.0000
559.4718,0.0245
560.4736,0.0000
561.4754,0.0053
562.4772,0.0045
563.4791,0.0232
564.4809,0.0000
565.4827,0.0166
566.4845,0.0000
567.4863,0.0000
568.4882,0.0000
569.4900,0.0157
570.4918,0.0135
571.4936,0.0179
572.4954,0.0000
573.4973,0.0000
574.4991,0.0000
575.5009,0.0289
576.5027,0.0339
577.5046,0.0159
578.5064,0.0066
579.5082,0.0267
580.5100,0.0000
581.5118,0.0000
582.5137,0.0000
583.5155,0.0000
584.5173,0.0000
585.5191,0.0000
586.5209,0.0205
587.5228,0.0109
588.5246,0.0287
589.5264,0.0000
590.5282,0.0382
591.5301,0.0000
592.5319,0.0000
593.5337,0.0000
594.5355,0.0266
595.5373,0.0051
596.5392,0.0000
597.5410,0.0000
598.5428,0.0000
599.5446,0.0245
600.5464,0.0183
601.5483,0.0301
602.5501,0.0119
603.5519,0.0000
604.5537,0.0000
605.5556,0.0177
606.5574,0.0033
607.5592,0.0022
608.5610,0.0000
609.5628,0.0398
610.5647,0.0349
611.5665,0.0417
612.5683,0.0261
613.5701,0.0506
614.5719,0.0300
615.5738,0.0655
616.5756,0.0307
617.5774,0.0650
618.5792,0.1071
619.5811,0.1805
620.5829,0.1189
621.5847,0.1544
622.5865,0.2106
623.5883,0.2713
624.5902,0.2723
625.5920,0.3173
626.5938,0.3339
627.5956,0.3702
628.5974,0.4240
629.5993,0.4529
630.6011,0.5257
631.6029,0.5253
632.6047,0.6220
633.6066,0.6518
634.6084,0.6930
635.6102,0.7095
636.6120,0.7661
637.6138,0.8505
638.6157,0.8602
639.6175,0.9041
640.6193,0.9109
641.6211,0.9531
642.6230,0.9463
643.6248,0.9903
644.6266,1.0045
645.6284,1.0064
646.6302,0.9789
647.6321,0.9811
648.6339,0.9840
649.6357,0.9487
650.6375,0.9219
651.6393,0.9356
652.6412,0.8443
653.6430,0.8470
654.6448,0.7613
655.6466,0.7542
656.6485,0.7101
657.6503,0.6394
658.6521,0.5785
659.6539,0.5167
660.6557,0.4976
661.6576,0.4753
662.6594,0.3995
663.6612,0.3812
664.6630,0.3100
665.6648,0.2975
666.6667,0.2443
667.6685,0.2335
668.6703,0.1954
669.6721,0.1547
670.6740,0.1410
671.6758,0.1137
672.6776,0.0867
673.6794,0.1175
674.6812,0.0736
675.6831,0.0237
676.6849,0.0440
677.6867,0.0651
678.6885,0.0233
679.6903,0.0615
680.6922,0.0085
681.6940,0.0308
682.6958,0.0374
683.6976,0.0223
684.6995,0.0000
685.7013,0.0000
686.7031,0.0300
687.7049,0.0000
688.7067,0.0235
689.7086,0.0000
690.7104,0.0052
691.7122,0.0000
692.7140,0.0000
693.7158,0.0000
694.7177,0.0053
695.7195,0.0024
696.7213,0.0097
697.7231,0.0000
698.7250,0.0000
699.7268,0.0038
700.7286,0.0000
701.7304,0.0217
702.7322,0.0000
703.7341,0.0000
704.7359,0.0093
705.7377,0.0000
706.7395,0.0000
707.7413,0.0000
708.7432,0.0212
709.7450,0.0017
710.7468,0.0000
711.7486,0.0070
712.7505,0.0000
713.7523,0.0000
714.7541,0.0000
715.7559,0.0200
716.7577,0.0000
717.7596,0.0000
718.7614,0.0024
719.7632,0.0316
720.7650,0.0111
721.7668,0.0000
722.7687,0.0306
723.7705,0.0000
724.7723,0.0053
725.7741,0.0098
726.7760,0.0000
727.7778,0.0140
728.7796,0.0000
729.7814,0.0139
730.7832,0.0000
731.7851,0.0067
732.7869,0.0000
733.7887,0.0230
734.7905,0.0000
735.7923,0.0250
736.7942,0.0102
737.7960,0.0000
738.7978,0.0158
739.7996,0.0159
740.8015,0.0094
741.8033,0.0000
742.8051,0.0000
743.8069,0.0277
744.8087,0.0000
745.8106,0.0176
746.8124,0.0141
747.8142,0.0000
748.8160,0.0000
749.8179,0.0000
750.8197,0.0416
751.8215,0.0000
752.8233,0.0000
753.8251,0.0000
754.8270,0.0243
755.8288,0.0000
756.8306,0.0000
757.8324,0.0283
758.8342,0.0116
759.8361,0.0000
760.8379,0.0000
761.8397,0.0232
762.8415,0.0003
763.8434,0.0000
764.8452,0.0000
765.8470,0.0000
766.8488,0.0000
767.8506,0.0000
768.8525,0.0000
769.8543,0.0000
770.8561,0.0000
771.8579,0.0339
772.8597,0.0000
773.8616,0.0000
774.8634,0.0102
775.8652,0.0000
776.8670,0.0080
777.8689,0.0056
778.8707,0.0025
779.8725,0.0553
780.8743,0.0182
781.8761,0.0000
782.8780,0.0074
783.8798,0.0000
784.8816,0.0089
785.8834,0.0000
786.8852,0.0000
787.8871,0.0069
788.8889,0.0200
789.8907,0.0101
790.8925,0.0171
791.8944,0.0075
792.8962,0.0034
793.8980,0.0000
794.8998,0.0163
795.9016,0.0205
796.9035,0.0000
797.9053,0.0000
798.9071,0.0318
799.9089,0.0000
800.9107,0.0015
801.9126,0.0097
802.9144,0.0000
803.9162,0.0000
804.9180,0.0076
805.9199,0.0000
806.9217,0.0368
807.9235,0.0158
808.9253,0.0000
809.9271,0.0146
810.9290,0.0062
811.9308,0.0262
812.9326,0.0000
813.9344,0.0038
814.9362,0.0000
815.9381,0.0012
816.9399,0.0000
817.9417,0.0115
818.9435,0.0084
819.9454,0.0257
820.9472,0.0000
821.9490,0.0000
822.9508,0.0158
823.9526,0.0000
824.9545,0.0217
825.9563,0.0217
826.9581,0.0251
827.9599,0.0075
828.9617,0.0000
829.9636,0.0022
830.9654,0.0076
831.9672,0.0000
832.9690,0.0267
833.9709,0.0116
834.9727,0.0000
835.9745,0.0377
836.9763,0.0019
837.9781,0.0000
838.9800,0.0000
839.9818,0.0298
840.9836,0.0365
841.9854,0.0202
842.9872,0.0264
843.9891,0.0243
844.9909,0.0111
845.9927,0.0066
846.9945,0.0108
847.9964,0.0147
848.9982,0.0000
850.0000,0.0146
