# material: CdS
# radius_nm: 1.60
# wavelength_nm, intensity_au
300.0000,0.0104
301.0018,0.0000
302.0036,0.0000
303.0055,0.0000
304.0073,0.0098
305.0091,0.0012
306.0109,0.0000
307.0128,0.0002
308.0146,0.0092
309.0164,0.0000
310.0182,0.0063
311.0200,0.0000
312.0219,0.0221
313.0237,0.0105
314.0255,0.0326
315.0273,0.0000
316.0291,0.0227
317.0310,0.0187
318.0328,0.0000
319.0346,0.0000
320.0364,0.0000
321.0383,0.0000
322.0401,0.0000
323.0419,0.0000
324.0437,0.0319
325.0455,0.0000
326.0474,0.0030
327.0492,0.0087
328.0510,0.0071
329.0528,0.0089
330.0546,0.0189
331.0565,0.0000
332.0583,0.0018
333.0601,0.0000
334.0619,0.0261
335.0638,0.0420
336.0656,0.0000
337.0674,0.0000
338.0692,0.0114
339.0710,0.0214
340.0729,0.0391
341.0747,0.0148
342.0765,0.0279
343.0783,0.0332
344.0801,0.0293
345.0820,0.0176
346.0838,0.0000
347.0856,0.0000
348.0874,0.0060
349.0893,0.0000
350.0911,0.0000
351.0929,0.0314
352.0947,0.0000
353.0965,0.0162
354.0984,0.0066
355.1002,0.0000
356.1020,0.0000
357.1038,0.0000
358.1056,0.0105
359.1075,0.0000
360.1093,0.0000
361.1111,0.0000
362.1129,0.0109
363.1148,0.0000
364.1166,0.0000
365.1184,0.0000
366.1202,0.0013
367.1220,0.0171
368.1239,0.0030
369.1257,0.0000
370.1275,0.0138
371.1293,0.0395
372.1311,0.0236
373.1330,0.0293
374.1348,0.0275
375.1366,0.0233
376.1384,0.0310
377.1403,0.0260
378.1421,0.0941
379.1439,0.0926
380.1457,0.0998
381.1475,0.1208
382.1494,0.1405
383.1512,0.1401
384.1530,0.1717
385.1548,0.1945
386.1566,0.2825
387.1585,0.2834
388.1603,0.2995
389.1621,0.3589
390.1639,0.3941
391.1658,0.3814
392.1676,0.4461
393.1694,0.4932
394.1712,0.5498
395.1730,0.5779
396.1749,0.6255
397.1767,0.6630
398.1785,0.7373
399.1803,0.7302
400.1821,0.7914
401.1840,0.8015
402.1858,0.8532
403.1876,0.9120
404.1894,0.9403
405.1913,0.9507
406.1931,0.9981
407.1949,1.0162
408.1967,0.9959
409.1985,1.0050
410.2004,0.9881
411.2022,1.0014
412.2040,0.9514
413.2058,0.9925
414.2077,0.9558
415.2095,0.8811
416.2113,0.8573
417.2131,0.8460
418.2149,0.7924
419.2168,0.7691
420.2186,0.7083
421.2204,0.7019
422.2222,0.6267
423.2240,0.6299
424.2259,0.5487
425.2277,0.4656
426.2295,0.4914
427.2313,0.4302
428.2332,0.3761
429.2350,0.3438
430.2368,0.2717
431.2386,0.2263
432.2404,0.2308
433.2423,0.2310
434.2441,0.1856
435.2459,0.1885
436.2477,0.1597
437.2495,0.1149
438.2514,0.1215
439.2532,0.1136
440.2550,0.0686
441.2568,0.0547
442.2587,0.0521
443.2605,0.0000
444.2623,0.0395
445.2641,0.0422
446.2659,0.0256
447.2678,0.0254
448.2696,0.0141
449.2714,0.0000
450.2732,0.0429
451.2750,0.0003
452.2769,0.0000
453.2787,0.0319
454.2805,0.0233
455.2823,0.0083
456.2842,0.0176
457.2860,0.0000
458.2878,0.0000
459.2896,0.0269
460.2914,0.0000
461.2933,0.0000
462.2951,0.0020
463.2969,0.0024
464.2987,0.0132
465.3005,0.0000
466.3024,0.0000
467.3042,0.0185
468.3060,0.0000
469.3078,0.0000
470.3097,0.0000
471.3115,0.0205
472.3133,0.0070
473.3151,0.0062
474.3169,0.0061
475.3188,0.0000
476.3206,0.0000
477.3224,0.0000
478.3242,0.0000
479.3260,0.0000
480.3279,0.0049
481.3297,0.0201
482.3315,0.0000
483.3333,0.0000
484.3352,0.0142
485.3370,0.0000
486.3388,0.0000
487.3406,0.0093
488.3424,0.0002
489.3443,0.0135
490.3461,0.0019
491.3479,0.0000
492.3497,0.0000
493.3515,0.0049
494.3534,0.0020
495.3552,0.0000
496.3570,0.0116
497.3588,0.0254
498.3607,0.0000
499.3625,0.0000
500.3643,0.0000
501.3661,0.0000
502.3679,0.0401
503.3698,0.0000
504.3716,0.0000
505.3734,0.0000
506.3752,0.0000
507.3770,0.0000
508.3789,0.0288
509.3807,0.0000
510.3825,0.0000
511.3843,0.0110
512.3862,0.0000
513.3880,0.0000
514.3898,0.0112
515.3916,0.0027
516.3934,0.0000
517.3953,0.0000
518.3971,0.0000
519.3989,0.0000
520.4007,0.0000
521.4026,0.0054
522.4044,0.0000
523.4062,0.0000
524.4080,0.0000
525.4098,0.0000
526.4117,0.0080
527.4135,0.0000
528.4153,0.0000
529.4171,0.0249
530.4189,0.0000
531.4208,0.0284
532.4226,0.0000
533.4244,0.0000
534.4262,0.0000
535.4281,0.0046
536.4299,0.0000
537.4317,0.0019
538.4335,0.0306
539.4353,0.0210
540.4372,0.0211
541.4390,0.0000
542.4408,0.0000
543.4426,0.0044
544.4444,0.0154
545.4463,0.0000
546.4481,0.0000
547.4499,0.0279
548.4517,0.0137
549.4536,0.0212
550.4554,0.0000
551.4572,0.0000
552.4590,0.0190
553.4608,0.0000
554.4627,0.0000
555.4645,0.0000
556.4663,0.0000
557.4681,0.0175
558.4699,0.0000
559.4718,0.0126
560.4736,0.0000
561.4754,0.0000
562.4772,0.0000
563.4791,0.0000
564.4809,0.0000
565.4827,0.0000
566.4845,0.0000
567.4863,0.0264
568.4882,0.0005
569.4900,0.0000
570.4918,0.0000
571.4936,0.0000
572.4954,0.0000
573.4973,0.0153
574.4991,0.0000
575.5009,0.0000
576.5027,0.0012
577.5046,0.0000
578.5064,0.0000
579.5082,0.0182
580.5100,0.0000
581.5118,0.0315
582.5137,0.0211
583.5155,0.0000
584.5173,0.0000
585.5191,0.0101
586.5209,0.0106
587.5228,0.0000
588.5246,0.0000
589.5264,0.0423
590.5282,0.0191
591.5301,0.0031
592.5319,0.0035
593.5337,0.0124
594.5355,0.0148
595.5373,0.0000
596.5392,0.0000
597.5410,0.0000
598.5428,0.0000
599.5446,0.0154
600.5464,0.0000
601.5483,0.0000
602.5501,0.0000
603.5519,0.0031
604.5537,0.0166
605.5556,0.0326
606.5574,0.0000
607.5592,0.0166
608.5610,0.0142
609.5628,0.0108
610.5647,0.0000
611.5665,0.0000
612.5683,0.0000
613.5701,0.0000
614.5719,0.0069
615.5738,0.0000
616.5756,0.0000
617.5774,0.0133
618.5792,0.0000
619.5811,0.0000
620.5829,0.0000
621.5847,0.0164
622.5865,0.0000
623.5883,0.0042
624.5902,0.0000
625.5920,0.0000
626.5938,0.0000
627.5956,0.0000
628.5974,0.0022
629.5993,0.0000
630.6011,0.0214
631.6029,0.0000
632.6047,0.0000
633.6066,0.0232
634.6084,0.0000
635.6102,0.0000
636.6120,0.0000
637.6138,0.0262
638.6157,0.0375
639.6175,0.0000
640.6193,0.0000
641.6211,0.0014
642.6230,0.0000
643.6248,0.0000
644.6266,0.0000
645.6284,0.0082
646.6302,0.0000
647.6321,0.0039
648.6339,0.0000
649.6357,0.0000
650.6375,0.0000
651.6393,0.0000
652.6412,0.0000
653.6430,0.0189
654.6448,0.0000
655.6466,0.0025
656.6485,0.0000
657.6503,0.0000
658.6521,0.0000
659.6539,0.0000
660.6557,0.0056
661.6576,0.0000
662.6594,0.0000
663.6612,0.0000
664.6630,0.0000
665.6648,0.0156
666.6667,0.0145
667.6685,0.0000
668.6703,0.0000
669.6721,0.0055
670.6740,0.0085
671.6758,0.0331
672.6776,0.0000
673.6794,0.0234
674.6812,0.0000
675.6831,0.0000
676.6849,0.0000
677.6867,0.0030
678.6885,0.0130
679.6903,0.0000
680.6922,0.0038
681.6940,0.0121
682.6958,0.0109
683.6976,0.0000
684.6995,0.0155
685.7013,0.0002
686.7031,0.0118
687.7049,0.0000
688.7067,0.0076
689.7086,0.0222
690.7104,0.0000
691.7122,0.0057
692.7140,0.0250
693.7158,0.0000
694.7177,0.0000
695.7195,0.0135
696.7213,0.0287
697.7231,0.0258
698.7250,0.0143
699.7268,0.0000
700.7286,0.0000
701.7304,0.0000
702.7322,0.0009
703.7341,0.0338
704.7359,0.0000
705.7377,0.0448
706.7395,0.0000
707.7413,0.0000
708.7432,0.0169
709.7450,0.0185
710.7468,0.0130
711.7486,0.0000
712.7505,0.0100
713.7523,0.0000
714.7541,0.0000
715.7559,0.0000
716.7577,0.0000
717.7596,0.0211
718.7614,0.0000
719.7632,0.0000
720.7650,0.0000
721.7668,0.0208
722.7687,0.0000
723.7705,0.0228
724.7723,0.0214
725.7741,0.0000
726.7760,0.0006
727.7778,0.0000
728.7796,0.0109
729.7814,0.0000
730.7832,0.0000
731.7851,0.0009
732.7869,0.0000
733.7887,0.0000
734.7905,0.0130
735.7923,0.0028
736.7942,0.0190
737.7960,0.0000
738.7978,0.0000
739.7996,0.0000
740.8015,0.0000
741.8033,0.0393
742.8051,0.0055
743.8069,0.0000
744.8087,0.0000
745.8106,0.0000
746.8124,0.0000
747.8142,0.0152
748.8160,0.0000
749.8179,0.0000
750.8197,0.0000
751.8215,0.0130
752.8233,0.0000
753.8251,0.0000
754.8270,0.0000
755.8288,0.0441
756.8306,0.0244
757.8324,0.0294
758.8342,0.0000
759.8361,0.0000
760.8379,0.0000
761.8397,0.0109
762.8415,0.0212
763.8434,0.0065
764.8452,0.0000
765.8470,0.0000
766.8488,0.0124
767.8506,0.0144
768.8525,0.0028
769.8543,0.0026
770.8561,0.0010
771.8579,0.0054
772.8597,0.0143
773.8616,0.0126
774.8634,0.0005
775.8652,0.0000
776.8670,0.0000
777.8689,0.0000
778.8707,0.0000
779.8725,0.0109
780.8743,0.0000
781.8761,0.0163
782.8780,0.0000
783.8798,0.0164
784.8816,0.0127
785.8834,0.0169
786.8852,0.0000
787.8871,0.0082
788.8889,0.0148
789.8907,0.0000
790.8925,0.0340
791.8944,0.0453
792.8962,0.0189
793.8980,0.0161
794.8998,0.0118
795.9016,0.0000
796.9035,0.0000
797.9053,0.0193
798.9071,0.0000
799.9089,0.0000
800.9107,0.0000
801.9126,0.0131
802.9144,0.0000
803.9162,0.0000
804.9180,0.0000
805.9199,0.0000
806.9217,0.0000
807.9235,0.0000
808.9253,0.0052
809.9271,0.0097
810.9290,0.0099
811.9308,0.0122
812.9326,0.0000
813.9344,0.0000
814.9362,0.0075
815.9381,0.0000
816.9399,0.0181
817.9417,0.0076
818.9435,0.0257
819.9454,0.0000
820.9472,0.0214
821.9490,0.0407
822.9508,0.0011
823.9526,0.0100
824.9545,0.0000
