# material: CdTe
# radius_nm: 4.25
# wavelength_nm, intensity_au
300.0000,0.0000
301.0018,0.0340
302.0036,0.0000
303.0055,0.0000
304.0073,0.0000
305.0091,0.0000
306.0109,0.0124
307.0128,0.0058
308.0146,0.0122
309.0164,0.0000
310.0182,0.0000
311.0200,0.0000
312.0219,0.0075
313.0237,0.0020
314.0255,0.0000
315.0273,0.0000
316.0291,0.0000
317.0310,0.0353
318.0328,0.0000
319.0346,0.0066
320.0364,0.0000
321.0383,0.0000
322.0401,0.0055
323.0419,0.0000
324.0437,0.0000
325.0455,0.0067
326.0474,0.0000
327.0492,0.0177
328.0510,0.0000
329.0528,0.0000
330.0546,0.0072
331.0565,0.0045
332.0583,0.0129
333.0601,0.0063
334.0619,0.0094
335.0638,0.0000
336.0656,0.0000
337.0674,0.0000
338.0692,0.0000
339.0710,0.0353
340.0729,0.0000
341.0747,0.0239
342.0765,0.0000
343.0783,0.0237
344.0801,0.0000
345.0820,0.0000
346.0838,0.0291
347.0856,0.0143
348.0874,0.0000
349.0893,0.0000
350.0911,0.0000
351.0929,0.0278
352.0947,0.0000
353.0965,0.0000
354.0984,0.0057
355.1002,0.0000
356.1020,0.0081
357.1038,0.0000
358.1056,0.0059
359.1075,0.0000
360.1093,0.0000
361.1111,0.0000
362.1129,0.0128
363.1148,0.0079
364.1166,0.0006
365.1184,0.0180
366.1202,0.0000
367.1220,0.0011
368.1239,0.0000
369.1257,0.0191
370.1275,0.0058
371.1293,0.0000
372.1311,0.0000
373.1330,0.0221
374.1348,0.0000
375.1366,0.0014
376.1384,0.0471
377.1403,0.0160
378.1421,0.0322
379.1439,0.0000
380.1457,0.0214
381.1475,0.0005
382.1494,0.0073
383.1512,0.0404
384.1530,0.0000
385.1548,0.0004
386.1566,0.0000
387.1585,0.0178
388.1603,0.0000
389.1621,0.0205
390.1639,0.0000
391.1658,0.0110
392.1676,0.0000
393.1694,0.0146
394.1712,0.0000
395.1730,0.0000
396.1749,0.0000
397.1767,0.0000
398.1785,0.0168
399.1803,0.0000
400.1821,0.0000
401.1840,0.0069
402.1858,0.0323
403.1876,0.0000
404.1894,0.0000
405.1913,0.0055
406.1931,0.0000
407.1949,0.0000
408.1967,0.0000
409.1985,0.0000
410.2004,0.0000
411.2022,0.0172
412.2040,0.0052
413.2058,0.0028
414.2077,0.0000
415.2095,0.0016
416.2113,0.0103
417.2131,0.0000
418.2149,0.0089
419.2168,0.0000
420.2186,0.0019
421.2204,0.0228
422.2222,0.0246
423.2240,0.0266
424.2259,0.0057
425.2277,0.0006
426.2295,0.0000
427.2313,0.0000
428.2332,0.0000
429.2350,0.0000
430.2368,0.0000
431.2386,0.0282
432.2404,0.0263
433.2423,0.0000
434.2441,0.0164
435.2459,0.0000
436.2477,0.0137
437.2495,0.0161
438.2514,0.0248
439.2532,0.0000
440.2550,0.0203
441.2568,0.0000
442.2587,0.0259
443.2605,0.0000
444.2623,0.0000
445.2641,0.0000
446.2659,0.0000
447.2678,0.0271
448.2696,0.0000
449.2714,0.0143
450.2732,0.0007
451.2750,0.0213
452.2769,0.0038
453.2787,0.0000
454.2805,0.0011
455.2823,0.0320
456.2842,0.0100
457.2860,0.0000
458.2878,0.0451
459.2896,0.0232
460.2914,0.0163
461.2933,0.0063
462.2951,0.0146
463.2969,0.0153
464.2987,0.0000
465.3005,0.0079
466.3024,0.0000
467.3042,0.0000
468.3060,0.0000
469.3078,0.0000
470.3097,0.0000
471.3115,0.0249
472.3133,0.0092
473.3151,0.0000
474.3169,0.0000
475.3188,0.0176
476.3206,0.0000
477.3224,0.0249
478.3242,0.0210
479.3260,0.0000
480.3279,0.0000
481.3297,0.0000
482.3315,0.0000
483.3333,0.0000
484.3352,0.0000
485.3370,0.0000
486.3388,0.0057
487.3406,0.0209
488.3424,0.0103
489.3443,0.0150
490.3461,0.0000
491.3479,0.0121
492.3497,0.0000
493.3515,0.0000
494.3534,0.0379
495.3552,0.0000
496.3570,0.0000
497.3588,0.0077
498.3607,0.0000
499.3625,0.0000
500.3643,0.0000
501.3661,0.0000
502.3679,0.0178
503.3698,0.0242
504.3716,0.0328
505.3734,0.0000
506.3752,0.0000
507.3770,0.0000
508.3789,0.0258
509.3807,0.0083
510.3825,0.0016
511.3843,0.0046
512.3862,0.0000
513.3880,0.0000
514.3898,0.0103
515.3916,0.0000
516.3934,0.0000
517.3953,0.0115
518.3971,0.0000
519.3989,0.0045
520.4007,0.0000
521.4026,0.0178
522.4044,0.0044
523.4062,0.0000
524.4080,0.0064
525.4098,0.0071
526.4117,0.0102
527.4135,0.0207
528.4153,0.0000
529.4171,0.0134
530.4189,0.0000
531.4208,0.0000
532.4226,0.0000
533.4244,0.0290
534.4262,0.0000
535.4281,0.0122
536.4299,0.0000
537.4317,0.0000
538.4335,0.0000
539.4353,0.0495
540.4372,0.0000
541.4390,0.0015
542.4408,0.0025
543.4426,0.0000
544.4444,0.0000
545.4463,0.0081
546.4481,0.0017
547.4499,0.0000
548.4517,0.0000
549.4536,0.0204
550.4554,0.0118
551.4572,0.0244
552.4590,0.0000
553.4608,0.0256
554.4627,0.0000
555.4645,0.0318
556.4663,0.0001
557.4681,0.0000
558.4699,0.0170
559.4718,0.0000
560.4736,0.0000
561.4754,0.0000
562.4772,0.0324
563.4791,0.0000
564.4809,0.0315
565.4827,0.0000
566.4845,0.0000
567.4863,0.0264
568.4882,0.0000
569.4900,0.0000
570.4918,0.0000
571.4936,0.0000
572.4954,0.0086
573.4973,0.0000
574.4991,0.0000
575.5009,0.0000
576.5027,0.0013
577.5046,0.0296
578.5064,0.0000
579.5082,0.0000
580.5100,0.0549
581.5118,0.0000
582.5137,0.0000
583.5155,0.0000
584.5173,0.0000
585.5191,0.0016
586.5209,0.0184
587.5228,0.0081
588.5246,0.0215
589.5264,0.0209
590.5282,0.0042
591.5301,0.0075
592.5319,0.0222
593.5337,0.0000
594.5355,0.0500
595.5373,0.0000
596.5392,0.0000
597.5410,0.0000
598.5428,0.0000
599.5446,0.0195
600.5464,0.0454
601.5483,0.0000
602.5501,0.0069
603.5519,0.0044
604.5537,0.0200
605.5556,0.0444
606.5574,0.0304
607.5592,0.0000
608.5610,0.0106
609.5628,0.0126
610.5647,0.0000
611.5665,0.0000
612.5683,0.0000
613.5701,0.0230
614.5719,0.0250
615.5738,0.0000
616.5756,0.0052
617.5774,0.0239
618.5792,0.0000
619.5811,0.0000
620.5829,0.0404
621.5847,0.0060
622.5865,0.0000
623.5883,0.0023
624.5902,0.0204
625.5920,0.0000
626.5938,0.0035
627.5956,0.0000
628.5974,0.0000
629.5993,0.0016
630.6011,0.0000
631.6029,0.0000
632.6047,0.0000
633.6066,0.0000
634.6084,0.0000
635.6102,0.0000
636.6120,0.0172
637.6138,0.0047
638.6157,0.0000
639.6175,0.0000
640.6193,0.0000
641.6211,0.0147
642.6230,0.0101
643.6248,0.0000
644.6266,0.0000
645.6284,0.0000
646.6302,0.0000
647.6321,0.0000
648.6339,0.0000
649.6357,0.0163
650.6375,0.0000
651.6393,0.0198
652.6412,0.0000
653.6430,0.0000
654.6448,0.0000
655.6466,0.0000
656.6485,0.0000
657.6503,0.0256
658.6521,0.0082
659.6539,0.0203
660.6557,0.0000
661.6576,0.0000
662.6594,0.0000
663.6612,0.0053
664.6630,0.0362
665.6648,0.0082
666.6667,0.0000
667.6685,0.0000
668.6703,0.0000
669.6721,0.0405
670.6740,0.0247
671.6758,0.0052
672.6776,0.0022
673.6794,0.0060
674.6812,0.0099
675.6831,0.0000
676.6849,0.0000
677.6867,0.0206
678.6885,0.0004
679.6903,0.0190
680.6922,0.0329
681.6940,0.0104
682.6958,0.0072
683.6976,0.0640
684.6995,0.0041
685.7013,0.0000
686.7031,0.0000
687.7049,0.0310
688.7067,0.0000
689.7086,0.0000
690.7104,0.0221
691.7122,0.0000
692.7140,0.0000
693.7158,0.0215
694.7177,0.0000
695.7195,0.0000
696.7213,0.0000
697.7231,0.0116
698.7250,0.0052
699.7268,0.0000
700.7286,0.0000
701.7304,0.0000
702.7322,0.0224
703.7341,0.0000
704.7359,0.0000
705.7377,0.0000
706.7395,0.0000
707.7413,0.0070
708.7432,0.0426
709.7450,0.0048
710.7468,0.0000
