# material: CdTe
# radius_nm: 1.50
# wavelength_nm, intensity_au
300.0000,0.0000
301.0018,0.0050
302.0036,0.0215
303.0055,0.0072
304.0073,0.0000
305.0091,0.0000
306.0109,0.0000
307.0128,0.0247
308.0146,0.0000
309.0164,0.0000
310.0182,0.0000
311.0200,0.0000
312.0219,0.0050
313.0237,0.0089
314.0255,0.0087
315.0273,0.0000
316.0291,0.0000
317.0310,0.0052
318.0328,0.0000
319.0346,0.0368
320.0364,0.0377
321.0383,0.0398
322.0401,0.0000
323.0419,0.0114
324.0437,0.0174
325.0455,0.0152
326.0474,0.0000
327.0492,0.0256
328.0510,0.0000
329.0528,0.0026
330.0546,0.0000
331.0565,0.0129
332.0583,0.0000
333.0601,0.0093
334.0619,0.0047
335.0638,0.0036
336.0656,0.0000
337.0674,0.0157
338.0692,0.0000
339.0710,0.0000
340.0729,0.0114
341.0747,0.0000
342.0765,0.0000
343.0783,0.0000
344.0801,0.0057
345.0820,0.0000
346.0838,0.0000
347.0856,0.0000
348.0874,0.0234
349.0893,0.0000
350.0911,0.0000
351.0929,0.0209
352.0947,0.0159
353.0965,0.0204
354.0984,0.0000
355.1002,0.0347
356.1020,0.0127
357.1038,0.0492
358.1056,0.0000
359.1075,0.0000
360.1093,0.0001
361.1111,0.0000
362.1129,0.0131
363.1148,0.0215
364.1166,0.0000
365.1184,0.0000
366.1202,0.0105
367.1220,0.0000
368.1239,0.0000
369.1257,0.0207
370.1275,0.0252
371.1293,0.0217
372.1311,0.0000
373.1330,0.0000
374.1348,0.0000
375.1366,0.0000
376.1384,0.0000
377.1403,0.0000
378.1421,0.0000
379.1439,0.0000
380.1457,0.0000
381.1475,0.0245
382.1494,0.0000
383.1512,0.0000
384.1530,0.0191
385.1548,0.0183
386.1566,0.0159
387.1585,0.0061
388.1603,0.0145
389.1621,0.0275
390.1639,0.0085
391.1658,0.0000
392.1676,0.0000
393.1694,0.0139
394.1712,0.0000
395.1730,0.0324
396.1749,0.0000
397.1767,0.0017
398.1785,0.0225
399.1803,0.0000
400.1821,0.0035
401.1840,0.0180
402.1858,0.0000
403.1876,0.0000
404.1894,0.0166
405.1913,0.0013
406.1931,0.0293
407.1949,0.0000
408.1967,0.0000
409.1985,0.0154
410.2004,0.0173
411.2022,0.0000
412.2040,0.0080
413.2058,0.0149
414.2077,0.0000
415.2095,0.0000
416.2113,0.0038
417.2131,0.0181
418.2149,0.0000
419.2168,0.0000
420.2186,0.0000
421.2204,0.0084
422.2222,0.0000
423.2240,0.0000
424.2259,0.0250
425.2277,0.0000
426.2295,0.0000
427.2313,0.0000
428.2332,0.0000
429.2350,0.0103
430.2368,0.0064
431.2386,0.0120
432.2404,0.0110
433.2423,0.0418
434.2441,0.0000
435.2459,0.0000
436.2477,0.0000
437.2495,0.0000
438.2514,0.0000
439.2532,0.0019
440.2550,0.0251
441.2568,0.0308
442.2587,0.0101
443.2605,0.0428
444.2623,0.0000
445.2641,0.0000
446.2659,0.0211
447.2678,0.0000
448.2696,0.0000
449.2714,0.0104
450.2732,0.0000
451.2750,0.0000
452.2769,0.0000
453.2787,0.0000
454.2805,0.0201
455.2823,0.0004
456.2842,0.0000
457.2860,0.0000
458.2878,0.0000
459.2896,0.0078
460.2914,0.0069
461.2933,0.0000
462.2951,0.0000
463.2969,0.0084
464.2987,0.0000
465.3005,0.0138
466.3024,0.0000
467.3042,0.0000
468.3060,0.0031
469.3078,0.0472
470.3097,0.0150
471.3115,0.0027
472.3133,0.0072
473.3151,0.0000
474.3169,0.0000
475.3188,0.0000
476.3206,0.0346
477.3224,0.0306
478.3242,0.0079
479.3260,0.0027
480.3279,0.0000
481.3297,0.0000
482.3315,0.0359
483.3333,0.0027
484.3352,0.0000
485.3370,0.0000
486.3388,0.0277
487.3406,0.0000
488.3424,0.0000
489.3443,0.0000
490.3461,0.0000
491.3479,0.0000
492.3497,0.0046
493.3515,0.0000
494.3534,0.0163
495.3552,0.0025
496.3570,0.0225
497.3588,0.0000
498.3607,0.0630
499.3625,0.0000
500.3643,0.0000
501.3661,0.0000
502.3679,0.0014
503.3698,0.0000
504.3716,0.0149
505.3734,0.0000
506.3752,0.0172
507.3770,0.0000
508.3789,0.0136
509.3807,0.0380
510.3825,0.0777
511.3843,0.0166
512.3862,0.0430
513.3880,0.0405
514.3898,0.0481
515.3916,0.0633
516.3934,0.1078
517.3953,0.0972
518.3971,0.1696
519.3989,0.1528
520.4007,0.1463
521.4026,0.1835
522.4044,0.2015
523.4062,0.2627
524.4080,0.2455
525.4098,0.2853
526.4117,0.3364
527.4135,0.4001
528.4153,0.4512
529.4171,0.4958
530.4189,0.5218
531.4208,0.5535
532.4226,0.6156
533.4244,0.6213
534.4262,0.6514
535.4281,0.7402
536.4299,0.7531
537.4317,0.8116
538.4335,0.8524
539.4353,0.8889
540.4372,0.9331
541.4390,0.9574
542.4408,0.9665
543.4426,0.9709
544.4444,0.9939
545.4463,0.9865
546.4481,0.9959
547.4499,1.0482
548.4517,0.9901
549.4536,0.9809
550.4554,0.9383
551.4572,0.9487
552.4590,0.9151
553.4608,0.8831
554.4627,0.8364
555.4645,0.8144
556.4663,0.7784
557.4681,0.7161
558.4699,0.6645
559.4718,0.6403
560.4736,0.5597
561.4754,0.5192
562.4772,0.4889
563.4791,0.4128
564.4809,0.4232
565.4827,0.3482
566.4845,0.3208
567.4863,0.2910
568.4882,0.2633
569.4900,0.2252
570.4918,0.2028
571.4936,0.1774
572.4954,0.1464
573.4973,0.1190
574.4991,0.1374
575.5009,0.0570
576.5027,0.0802
577.5046,0.0621
578.5064,0.0686
579.5082,0.0213
580.5100,0.0320
581.5118,0.0328
582.5137,0.0501
583.5155,0.0302
584.5173,0.0000
585.5191,0.0058
586.5209,0.0303
587.5228,0.0000
588.5246,0.0065
589.5264,0.0062
590.5282,0.0000
591.5301,0.0579
592.5319,0.0000
593.5337,0.0114
594.5355,0.0000
595.5373,0.0120
596.5392,0.0185
597.5410,0.0000
598.5428,0.0000
599.5446,0.0000
600.5464,0.0000
601.5483,0.0210
602.5501,0.0000
603.5519,0.0000
604.5537,0.0354
605.5556,0.0000
606.5574,0.0000
607.5592,0.0329
608.5610,0.0000
609.5628,0.0000
610.5647,0.0000
611.5665,0.0000
612.5683,0.0000
613.5701,0.0073
