# material: CdTe
# radius_nm: 4.75
# wavelength_nm, intensity_au
300.0000,0.0000
301.0018,0.0000
302.0036,0.0000
303.0055,0.0501
304.0073,0.0000
305.0091,0.0072
306.0109,0.0000
307.0128,0.0000
308.0146,0.0000
309.0164,0.0476
310.0182,0.0119
311.0200,0.0328
312.0219,0.0000
313.0237,0.0000
314.0255,0.0000
315.0273,0.0079
316.0291,0.0048
317.0310,0.0000
318.0328,0.0000
319.0346,0.0188
320.0364,0.0000
321.0383,0.0062
322.0401,0.0039
323.0419,0.0000
324.0437,0.0000
325.0455,0.0000
326.0474,0.0375
327.0492,0.0222
328.0510,0.0204
329.0528,0.0000
330.0546,0.0000
331.0565,0.0219
332.0583,0.0181
333.0601,0.0027
334.0619,0.0000
335.0638,0.0000
336.0656,0.0173
337.0674,0.0237
338.0692,0.0000
339.0710,0.0000
340.0729,0.0248
341.0747,0.0000
342.0765,0.0356
343.0783,0.0000
344.0801,0.0000
345.0820,0.0009
346.0838,0.0000
347.0856,0.0225
348.0874,0.0177
349.0893,0.0218
350.0911,0.0037
351.0929,0.0000
352.0947,0.0000
353.0965,0.0000
354.0984,0.0293
355.1002,0.0200
356.1020,0.0000
357.1038,0.0000
358.1056,0.0308
359.1075,0.0027
360.1093,0.0000
361.1111,0.0310
362.1129,0.0000
363.1148,0.0000
364.1166,0.0000
365.1184,0.0000
366.1202,0.0063
367.1220,0.0000
368.1239,0.0000
369.1257,0.0000
370.1275,0.0000
371.1293,0.0000
372.1311,0.0049
373.1330,0.0000
374.1348,0.0010
375.1366,0.0471
376.1384,0.0000
377.1403,0.0121
378.1421,0.0144
379.1439,0.0000
380.1457,0.0055
381.1475,0.0004
382.1494,0.0041
383.1512,0.0000
384.1530,0.0000
385.1548,0.0003
386.1566,0.0000
387.1585,0.0299
388.1603,0.0432
389.1621,0.0034
390.1639,0.0133
391.1658,0.0216
392.1676,0.0000
393.1694,0.0186
394.1712,0.0000
395.1730,0.0458
396.1749,0.0000
397.1767,0.0182
398.1785,0.0000
399.1803,0.0439
400.1821,0.0000
401.1840,0.0233
402.1858,0.0125
403.1876,0.0081
404.1894,0.0046
405.1913,0.0000
406.1931,0.0000
407.1949,0.0215
408.1967,0.0000
409.1985,0.0234
410.2004,0.0070
411.2022,0.0240
412.2040,0.0160
413.2058,0.0000
414.2077,0.0123
415.2095,0.0000
416.2113,0.0233
417.2131,0.0118
418.2149,0.0121
419.2168,0.0000
420.2186,0.0000
421.2204,0.0000
422.2222,0.0000
423.2240,0.0000
424.2259,0.0000
425.2277,0.0000
426.2295,0.0023
427.2313,0.0107
428.2332,0.0000
429.2350,0.0000
430.2368,0.0000
431.2386,0.0000
432.2404,0.0000
433.2423,0.0000
434.2441,0.0000
435.2459,0.0140
436.2477,0.0000
437.2495,0.0075
438.2514,0.0177
439.2532,0.0066
440.2550,0.0160
441.2568,0.0000
442.2587,0.0000
443.2605,0.0221
444.2623,0.0102
445.2641,0.0370
446.2659,0.0341
447.2678,0.0060
448.2696,0.0000
449.2714,0.0000
450.2732,0.0000
451.2750,0.0000
452.2769,0.0000
453.2787,0.0000
454.2805,0.0080
455.2823,0.0339
456.2842,0.0187
457.2860,0.0000
458.2878,0.0203
459.2896,0.0069
460.2914,0.0000
461.2933,0.0000
462.2951,0.0000
463.2969,0.0130
464.2987,0.0028
465.3005,0.0000
466.3024,0.0000
467.3042,0.0061
468.3060,0.0086
469.3078,0.0000
470.3097,0.0000
471.3115,0.0250
472.3133,0.0208
473.3151,0.0000
474.3169,0.0268
475.3188,0.0000
476.3206,0.0038
477.3224,0.0228
478.3242,0.0331
479.3260,0.0201
480.3279,0.0048
481.3297,0.0000
482.3315,0.0000
483.3333,0.0176
484.3352,0.0268
485.3370,0.0000
486.3388,0.0000
487.3406,0.0000
488.3424,0.0000
489.3443,0.0215
490.3461,0.0044
491.3479,0.0000
492.3497,0.0532
493.3515,0.0000
494.3534,0.0110
495.3552,0.0000
496.3570,0.0000
