# material: CdS
# radius_nm: 1.90
# wavelength_nm, intensity_au
300.0000,0.0000
301.0018,0.0000
302.0036,0.0079
303.0055,0.0000
304.0073,0.0000
305.0091,0.0000
306.0109,0.0000
307.0128,0.0000
308.0146,0.0000
309.0164,0.0129
310.0182,0.0000
311.0200,0.0000
312.0219,0.0205
313.0237,0.0083
314.0255,0.0000
315.0273,0.0000
316.0291,0.0000
317.0310,0.0135
318.0328,0.0000
319.0346,0.0000
320.0364,0.0000
321.0383,0.0000
322.0401,0.0281
323.0419,0.0132
324.0437,0.0000
325.0455,0.0038
326.0474,0.0195
327.0492,0.0011
328.0510,0.0311
329.0528,0.0584
330.0546,0.0000
331.0565,0.0000
332.0583,0.0000
333.0601,0.0000
334.0619,0.0250
335.0638,0.0000
336.0656,0.0175
337.0674,0.0215
338.0692,0.0000
339.0710,0.0000
340.0729,0.0349
341.0747,0.0000
342.0765,0.0000
343.0783,0.0000
344.0801,0.0000
345.0820,0.0302
346.0838,0.0137
347.0856,0.0036
348.0874,0.0318
349.0893,0.0279
350.0911,0.0067
351.0929,0.0555
352.0947,0.0000
353.0965,0.0220
354.0984,0.0000
355.1002,0.0181
356.1020,0.0000
357.1038,0.0092
358.1056,0.0478
359.1075,0.0190
360.1093,0.0095
361.1111,0.0000
362.1129,0.0038
363.1148,0.0000
364.1166,0.0177
365.1184,0.0172
366.1202,0.0000
367.1220,0.0333
368.1239,0.0305
369.1257,0.0030
370.1275,0.0114
371.1293,0.0000
372.1311,0.0000
373.1330,0.0000
374.1348,0.0000
375.1366,0.0000
376.1384,0.0000
377.1403,0.0122
378.1421,0.0213
379.1439,0.0009
380.1457,0.0000
381.1475,0.0000
382.1494,0.0000
383.1512,0.0000
384.1530,0.0333
385.1548,0.0000
386.1566,0.0000
387.1585,0.0254
388.1603,0.0000
389.1621,0.0000
390.1639,0.0580
391.1658,0.0291
392.1676,0.0452
393.1694,0.0424
394.1712,0.0428
395.1730,0.0733
396.1749,0.0959
397.1767,0.0355
398.1785,0.0816
399.1803,0.0965
400.1821,0.1060
401.1840,0.1536
402.1858,0.1609
403.1876,0.2186
404.1894,0.2289
405.1913,0.2636
406.1931,0.2444
407.1949,0.2868
408.1967,0.3256
409.1985,0.4059
410.2004,0.4015
411.2022,0.4454
412.2040,0.4864
413.2058,0.6096
414.2077,0.5981
415.2095,0.6579
416.2113,0.6704
417.2131,0.7572
418.2149,0.7456
419.2168,0.8023
420.2186,0.8451
421.2204,0.8985
422.2222,0.9085
423.2240,0.9806
424.2259,0.9809
425.2277,0.9724
426.2295,1.0159
427.2313,0.9920
428.2332,0.9862
429.2350,1.0082
430.2368,0.9278
431.2386,0.9727
432.2404,0.9198
433.2423,0.8911
434.2441,0.9115
435.2459,0.8251
436.2477,0.8150
437.2495,0.7591
438.2514,0.7169
439.2532,0.6587
440.2550,0.6113
441.2568,0.6015
442.2587,0.5436
443.2605,0.4698
444.2623,0.4151
445.2641,0.3822
446.2659,0.3734
447.2678,0.3394
448.2696,0.2914
449.2714,0.2150
450.2732,0.2321
451.2750,0.2153
452.2769,0.1676
453.2787,0.1810
454.2805,0.0948
455.2823,0.1170
456.2842,0.0670
457.2860,0.0948
458.2878,0.0739
459.2896,0.0873
460.2914,0.0524
461.2933,0.0268
462.2951,0.0187
463.2969,0.0182
464.2987,0.0085
465.3005,0.0420
466.3024,0.0375
467.3042,0.0000
468.3060,0.0083
469.3078,0.0072
470.3097,0.0000
471.3115,0.0123
472.3133,0.0320
473.3151,0.0200
474.3169,0.0286
475.3188,0.0000
476.3206,0.0016
477.3224,0.0000
478.3242,0.0053
479.3260,0.0070
480.3279,0.0195
481.3297,0.0265
482.3315,0.0139
483.3333,0.0000
484.3352,0.0000
485.3370,0.0105
486.3388,0.0300
487.3406,0.0000
488.3424,0.0000
489.3443,0.0417
490.3461,0.0098
491.3479,0.0034
492.3497,0.0000
493.3515,0.0003
494.3534,0.0137
495.3552,0.0101
496.3570,0.0000
