# material: CdSe
# radius_nm: 4.25
# wavelength_nm, intensity_au
300.0000,0.0000
301.0018,0.0122
302.0036,0.0242
303.0055,0.0027
304.0073,0.0360
305.0091,0.0170
306.0109,0.0042
307.0128,0.0050
308.0146,0.0027
309.0164,0.0000
310.0182,0.0000
311.0200,0.0044
312.0219,0.0000
313.0237,0.0068
314.0255,0.0004
315.0273,0.0155
316.0291,0.0133
317.0310,0.0033
318.0328,0.0000
319.0346,0.0358
320.0364,0.0000
321.0383,0.0000
322.0401,0.0000
323.0419,0.0000
324.0437,0.0309
325.0455,0.0277
326.0474,0.0089
327.0492,0.0000
328.0510,0.0124
329.0528,0.0015
330.0546,0.0000
331.0565,0.0068
332.0583,0.0000
333.0601,0.0050
334.0619,0.0041
335.0638,0.0121
336.0656,0.0000
337.0674,0.0142
338.0692,0.0000
339.0710,0.0000
340.0729,0.0000
341.0747,0.0000
342.0765,0.0203
343.0783,0.0000
344.0801,0.0000
345.0820,0.0251
346.0838,0.0000
347.0856,0.0000
348.0874,0.0000
349.0893,0.0167
350.0911,0.0169
351.0929,0.0148
352.0947,0.0108
353.0965,0.0015
354.0984,0.0000
355.1002,0.0000
356.1020,0.0258
357.1038,0.0153
358.1056,0.0000
359.1075,0.0008
360.1093,0.0000
361.1111,0.0000
362.1129,0.0036
363.1148,0.0000
364.1166,0.0000
365.1184,0.0000
366.1202,0.0000
367.1220,0.0000
368.1239,0.0000
369.1257,0.0000
370.1275,0.0130
371.1293,0.0000
372.1311,0.0115
373.1330,0.0000
374.1348,0.0000
375.1366,0.0023
376.1384,0.0000
377.1403,0.0108
378.1421,0.0000
379.1439,0.0184
380.1457,0.0000
381.1475,0.0213
382.1494,0.0000
383.1512,0.0000
384.1530,0.0076
385.1548,0.0234
386.1566,0.0333
387.1585,0.0008
388.1603,0.0368
389.1621,0.0000
390.1639,0.0220
391.1658,0.0000
392.1676,0.0084
393.1694,0.0000
394.1712,0.0000
395.1730,0.0093
396.1749,0.0000
397.1767,0.0085
398.1785,0.0181
399.1803,0.0000
400.1821,0.0000
401.1840,0.0000
402.1858,0.0000
403.1876,0.0000
404.1894,0.0020
405.1913,0.0000
406.1931,0.0335
407.1949,0.0000
408.1967,0.0278
409.1985,0.0000
410.2004,0.0015
411.2022,0.0237
412.2040,0.0226
413.2058,0.0000
414.2077,0.0111
415.2095,0.0084
416.2113,0.0000
417.2131,0.0123
418.2149,0.0372
419.2168,0.0094
420.2186,0.0113
421.2204,0.0134
422.2222,0.0000
423.2240,0.0092
424.2259,0.0000
425.2277,0.0000
426.2295,0.0432
427.2313,0.0000
428.2332,0.0000
429.2350,0.0231
430.2368,0.0000
431.2386,0.0000
432.2404,0.0250
433.2423,0.0009
434.2441,0.0000
435.2459,0.0109
436.2477,0.0000
437.2495,0.0308
438.2514,0.0000
439.2532,0.0210
440.2550,0.0355
441.2568,0.0000
442.2587,0.0000
443.2605,0.0078
444.2623,0.0000
445.2641,0.0054
446.2659,0.0000
447.2678,0.0000
448.2696,0.0010
449.2714,0.0014
450.2732,0.0033
451.2750,0.0000
452.2769,0.0000
453.2787,0.0000
454.2805,0.0000
455.2823,0.0000
456.2842,0.0065
457.2860,0.0000
458.2878,0.0000
459.2896,0.0000
460.2914,0.0000
461.2933,0.0326
462.2951,0.0004
463.2969,0.0035
464.2987,0.0000
465.3005,0.0000
466.3024,0.0000
467.3042,0.0000
468.3060,0.0000
469.3078,0.0000
470.3097,0.0000
471.3115,0.0000
472.3133,0.0293
473.3151,0.0166
474.3169,0.0264
475.3188,0.0278
476.3206,0.0135
477.3224,0.0000
478.3242,0.0000
479.3260,0.0229
480.3279,0.0013
481.3297,0.0499
482.3315,0.0000
483.3333,0.0395
484.3352,0.0000
485.3370,0.0267
486.3388,0.0339
487.3406,0.0000
488.3424,0.0000
489.3443,0.0000
490.3461,0.0000
491.3479,0.0133
492.3497,0.0000
493.3515,0.0010
494.3534,0.0111
495.3552,0.0000
496.3570,0.0257
497.3588,0.0000
498.3607,0.0106
499.3625,0.0124
500.3643,0.0274
501.3661,0.0000
502.3679,0.0000
503.3698,0.0011
504.3716,0.0040
505.3734,0.0000
506.3752,0.0029
507.3770,0.0000
508.3789,0.0000
509.3807,0.0134
510.3825,0.0000
511.3843,0.0000
512.3862,0.0000
513.3880,0.0247
514.3898,0.0000
515.3916,0.0016
516.3934,0.0000
517.3953,0.0093
518.3971,0.0270
519.3989,0.0130
520.4007,0.0137
521.4026,0.0121
522.4044,0.0000
523.4062,0.0000
524.4080,0.0000
525.4098,0.0000
526.4117,0.0000
527.4135,0.0000
528.4153,0.0000
529.4171,0.0000
530.4189,0.0000
531.4208,0.0000
532.4226,0.0016
533.4244,0.0000
534.4262,0.0218
535.4281,0.0000
536.4299,0.0139
537.4317,0.0041
538.4335,0.0000
539.4353,0.0000
540.4372,0.0000
